title,link,description,date,source
For the victims of gossip and rumours: A mirror to the defamation laws in India - DNA India,https://www.dnaindia.com/analysis/column-for-the-victims-of-gossip-and-rumours-a-mirror-to-the-defamation-laws-in-india-2847645," href=""https://www.dnaindia.com/analysis/column-for-the-victims-of-gossip-and-rumours-a-mirror-to-the-defamation-laws-in-india-2847645"" target=""_blank"">For the victims of gossip and rumours: A mirror to the defamation laws in India</a>&nbsp;&nbsp;<font color=""#6f6f6f"">DNA India</font",2020-10-05 07:00:00+00:00,DNA India
Bollywood bigwigs file defamation lawsuit against news channels - TRT World,https://www.trtworld.com/asia/bollywood-bigwigs-file-defamation-lawsuit-against-news-channels-40534," href=""https://www.trtworld.com/asia/bollywood-bigwigs-file-defamation-lawsuit-against-news-channels-40534"" target=""_blank"">Bollywood bigwigs file defamation lawsuit against news channels</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TRT World</font",2020-10-13 07:00:00+00:00,TRT World
What is Thailand's 'section 112' royal defamation law? - Times of India,https://timesofindia.indiatimes.com/world/rest-of-world/what-is-thailands-section-112-royal-defamation-law/articleshow/78676387.cms," href=""https://timesofindia.indiatimes.com/world/rest-of-world/what-is-thailands-section-112-royal-defamation-law/articleshow/78676387.cms"" target=""_blank"">What is Thailand's 'section 112' royal defamation law?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-10-15 07:00:00+00:00,Times of India
Trial by jury can restore public confidence in judiciary - India Legal,https://www.indialegallive.com/cover-story-articles/il-feature-news/trial-by-jury-can-restore-public-confidence-in-judiciary/," href=""https://www.indialegallive.com/cover-story-articles/il-feature-news/trial-by-jury-can-restore-public-confidence-in-judiciary/"" target=""_blank"">Trial by jury can restore public confidence in judiciary</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India Legal</font",2020-10-22 08:44:07+00:00,India Legal
Mevani discharged in 2019 defamation case - The Indian Express,https://indianexpress.com/article/india/mevani-discharged-in-2019-defamation-case-6815276/," href=""https://indianexpress.com/article/india/mevani-discharged-in-2019-defamation-case-6815276/"" target=""_blank"">Mevani discharged in 2019 defamation case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Indian Express</font",2020-10-20 23:22:20+00:00,The Indian Express
Anti-Cyber Bullying Laws In India - An Analysis - Criminal Law - India - Mondaq News Alerts,https://www.mondaq.com/india/crime/989624/anti-cyber-bullying-laws-in-india--an-analysis," href=""https://www.mondaq.com/india/crime/989624/anti-cyber-bullying-laws-in-india--an-analysis"" target=""_blank"">Anti-Cyber Bullying Laws In India - An Analysis - Criminal Law - India</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mondaq News Alerts</font",2020-10-01 07:00:00+00:00,Mondaq News Alerts
"MJ Akbar Vs Priya Ramani: After days of hearing, court says case not under its jurisdiction, transfers it to district and sessions court - India Legal",https://www.indialegallive.com/top-news-of-the-day/news/mj-akbar-vs-priya-ramani-after-days-of-hearing-court-says-case-not-under-its-jurisdiction-transfers-it-to-district-and-sessions-court/," href=""https://www.indialegallive.com/top-news-of-the-day/news/mj-akbar-vs-priya-ramani-after-days-of-hearing-court-says-case-not-under-its-jurisdiction-transfers-it-to-district-and-sessions-court/"" target=""_blank"">MJ Akbar Vs Priya Ramani: After days of hearing, court says case not under its jurisdiction, transfers it to district and sessions court</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India Legal</font",2020-10-14 07:00:00+00:00,India Legal
Ghislaine Maxwell loses bid to keep her Jeffrey Epstein testimony secret - Reuters,https://lta.reuters.com/article/instant-article/idUKKBN2742QO," href=""https://lta.reuters.com/article/instant-article/idUKKBN2742QO"" target=""_blank"">Ghislaine Maxwell loses bid to keep her Jeffrey Epstein testimony secret</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font",2020-10-19 20:24:00+00:00,Reuters
Thai hotel offers to drop lawsuit against complaining guest - Outlook India,https://www.outlookindia.com/newsscroll/thai-hotel-offers-to-drop-lawsuit-against-complaining-guest/1952561," href=""https://www.outlookindia.com/newsscroll/thai-hotel-offers-to-drop-lawsuit-against-complaining-guest/1952561"" target=""_blank"">Thai hotel offers to drop lawsuit against complaining guest</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Outlook India</font",2020-10-09 07:00:00+00:00,Outlook India
‘Will sue police chief’: Arnab Goswami on Mumbai police’s probe naming Republic TV in TRP fraud - Hindustan Times,https://www.hindustantimes.com/india-news/will-sue-police-chief-arnab-goswami-on-mumbai-police-s-probe-naming-republic-tv-in-trp-fraud/story-eQ8IwIc75DiFAXQLgFi3wI.html," href=""https://www.hindustantimes.com/india-news/will-sue-police-chief-arnab-goswami-on-mumbai-police-s-probe-naming-republic-tv-in-trp-fraud/story-eQ8IwIc75DiFAXQLgFi3wI.html"" target=""_blank"">‘Will sue police chief’: Arnab Goswami on Mumbai police’s probe naming Republic TV in TRP fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font",2020-10-08 07:00:00+00:00,Hindustan Times
The Need to Revisit Anachronistic Criminal Contempt Laws in India - Bar & Bench - Indian Legal News,https://www.barandbench.com/apprentice-lawyer/the-need-to-revisit-anachronistic-criminal-contempt-laws-in-india," href=""https://www.barandbench.com/apprentice-lawyer/the-need-to-revisit-anachronistic-criminal-contempt-laws-in-india"" target=""_blank"">The Need to Revisit Anachronistic Criminal Contempt Laws in India</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bar & Bench - Indian Legal News</font",2020-10-16 07:00:00+00:00,Bar & Bench - Indian Legal News
Netflix Wins India Legal Battle Over Rogue Billionaires Series - BloombergQuint,https://www.bloombergquint.com/technology/netflix-wins-india-legal-battle-over-rogue-billionaires-series," href=""https://www.bloombergquint.com/technology/netflix-wins-india-legal-battle-over-rogue-billionaires-series"" target=""_blank"">Netflix Wins India Legal Battle Over Rogue Billionaires Series</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BloombergQuint</font",2020-10-07 07:00:00+00:00,BloombergQuint
Court-monitored probe sought in Misra reports - Times of India,https://timesofindia.indiatimes.com/city/goa/court-monitored-probe-sought-in-misra-reports/articleshow/78543591.cms," href=""https://timesofindia.indiatimes.com/city/goa/court-monitored-probe-sought-in-misra-reports/articleshow/78543591.cms"" target=""_blank"">Court-monitored probe sought in Misra reports</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-10-08 07:00:00+00:00,Times of India
MJ Akbar v. Priya Ramani: Delhi Court Notes That SC Directions Refer To Expediting All Cases Involving... - Live Law - Indian Legal News,https://www.livelaw.in/news-updates/mj-akbar-v-priya-ramani-delhi-court-notes-that-sc-directions-refer-to-expediting-all-cases-involving-mpsmlas-164976," href=""https://www.livelaw.in/news-updates/mj-akbar-v-priya-ramani-delhi-court-notes-that-sc-directions-refer-to-expediting-all-cases-involving-mpsmlas-164976"" target=""_blank"">MJ Akbar v. Priya Ramani: Delhi Court Notes That SC Directions Refer To Expediting All Cases Involving...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Live Law - Indian Legal News</font",2020-10-26 07:26:23+00:00,Live Law - Indian Legal News
Bihar Assembly Election: Criminals on the ballot - Deccan Herald,https://www.deccanherald.com/opinion/main-article/bihar-assembly-election-criminals-on-the-ballot-907452.html," href=""https://www.deccanherald.com/opinion/main-article/bihar-assembly-election-criminals-on-the-ballot-907452.html"" target=""_blank"">Bihar Assembly Election: Criminals on the ballot</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Deccan Herald</font",2020-10-26 19:29:01+00:00,Deccan Herald
Tanzania: Five years under 'Bulldozer' Magufuli - Times of India,https://timesofindia.indiatimes.com/world/rest-of-world/tanzania-five-years-under-bulldozer-magufuli/articleshow/78865681.cms," href=""https://timesofindia.indiatimes.com/world/rest-of-world/tanzania-five-years-under-bulldozer-magufuli/articleshow/78865681.cms"" target=""_blank"">Tanzania: Five years under 'Bulldozer' Magufuli</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-10-26 03:43:00+00:00,Times of India
"Will Go After Media, Fans Spreading Rumours, Says Rhea's Lawyer - Outlook India",https://www.outlookindia.com/website/story/entertainment-news-we-will-now-go-after-people-who-defamed-rhea-chakraborty-says-lawyer/361973," href=""https://www.outlookindia.com/website/story/entertainment-news-we-will-now-go-after-people-who-defamed-rhea-chakraborty-says-lawyer/361973"" target=""_blank"">Will Go After Media, Fans Spreading Rumours, Says Rhea's Lawyer</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Outlook India</font",2020-10-11 07:00:00+00:00,Outlook India
Court speeds up hearing in defamation plaint against RG - Times of India,https://timesofindia.indiatimes.com/city/ahmedabad/court-speeds-up-hearing-in-defamation-plaint-against-rg/articleshow/78522890.cms," href=""https://timesofindia.indiatimes.com/city/ahmedabad/court-speeds-up-hearing-in-defamation-plaint-against-rg/articleshow/78522890.cms"" target=""_blank"">Court speeds up hearing in defamation plaint against RG</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-10-07 07:00:00+00:00,Times of India
The Dogs That Didn’t Bark: Republic TV Is Being Taken To The Cleaners And The Rest Are Just Watching - Swarajya,https://swarajyamag.com/politics/the-dogs-that-didnt-bark-republic-tv-is-being-taken-to-the-cleaners-and-the-rest-are-just-watching," href=""https://swarajyamag.com/politics/the-dogs-that-didnt-bark-republic-tv-is-being-taken-to-the-cleaners-and-the-rest-are-just-watching"" target=""_blank"">The Dogs That Didn’t Bark: Republic TV Is Being Taken To The Cleaners And The Rest Are Just Watching</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Swarajya</font",2020-10-26 01:28:00+00:00,Swarajya
Kamal Nath's 'Item' Jibe Symptomatic of the Pervasive Male Gaze in Indian Politics - The Leaflet,https://www.theleaflet.in/kamal-naths-item-jibe-symptomatic-of-the-pervasive-male-gaze-in-indian-politics/," href=""https://www.theleaflet.in/kamal-naths-item-jibe-symptomatic-of-the-pervasive-male-gaze-in-indian-politics/"" target=""_blank"">Kamal Nath's 'Item' Jibe Symptomatic of the Pervasive Male Gaze in Indian Politics</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Leaflet</font",2020-10-26 08:02:47+00:00,The Leaflet
"A tainted man, throwing ink at the top judiciary - India Legal",https://www.indialegallive.com/top-news-of-the-day/news/a-tainted-man-throwing-ink-at-the-top-judiciary/," href=""https://www.indialegallive.com/top-news-of-the-day/news/a-tainted-man-throwing-ink-at-the-top-judiciary/"" target=""_blank"">A tainted man, throwing ink at the top judiciary</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India Legal</font",2020-10-17 07:00:00+00:00,India Legal
Netflix wins legal battle to screen 'Bad Boy Billionaires' series - The Australian Financial Review,https://www.afr.com/world/asia/netflix-wins-legal-battle-to-screen-bad-boy-billionaires-series-20201009-p563gu," href=""https://www.afr.com/world/asia/netflix-wins-legal-battle-to-screen-bad-boy-billionaires-series-20201009-p563gu"" target=""_blank"">Netflix wins legal battle to screen 'Bad Boy Billionaires' series</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Australian Financial Review</font",2020-10-09 07:00:00+00:00,The Australian Financial Review
Ballot choices crying for clean sweep of criminal taint - Free Press Journal,https://www.freepressjournal.in/analysis/ballot-choices-crying-for-cleansweep-of-criminal-taint," href=""https://www.freepressjournal.in/analysis/ballot-choices-crying-for-cleansweep-of-criminal-taint"" target=""_blank"">Ballot choices crying for clean sweep of criminal taint</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Free Press Journal</font",2020-10-26 00:35:00+00:00,Free Press Journal
Mumbai Police Commissioner Param Bir Singh (PBS) and TRP rigging - The Times of India Blog,https://timesofindia.indiatimes.com/blogs/methink/mumbai-police-commissioner-param-bir-singh-pbs-and-trp-rigging/," href=""https://timesofindia.indiatimes.com/blogs/methink/mumbai-police-commissioner-param-bir-singh-pbs-and-trp-rigging/"" target=""_blank"">Mumbai Police Commissioner Param Bir Singh (PBS) and TRP rigging</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Times of India Blog</font",2020-10-19 17:55:42+00:00,The Times of India Blog
Man Described As Neo-Nazi Pleads Guilty In Synagogue Plot - News18,https://www.news18.com/news/world/man-described-as-neo-nazi-pleads-guilty-in-synagogue-plot-2970038.html," href=""https://www.news18.com/news/world/man-described-as-neo-nazi-pleads-guilty-in-synagogue-plot-2970038.html"" target=""_blank"">Man Described As Neo-Nazi Pleads Guilty In Synagogue Plot</a>&nbsp;&nbsp;<font color=""#6f6f6f"">News18</font",2020-10-15 07:00:00+00:00,News18
Is Bollywod losing brand value? - Deccan Chronicle,https://www.deccanchronicle.com/entertainment/bollywood/021020/is-bollywod-losing-brand-value.html," href=""https://www.deccanchronicle.com/entertainment/bollywood/021020/is-bollywod-losing-brand-value.html"" target=""_blank"">Is Bollywod losing brand value?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Deccan Chronicle</font",2020-10-02 07:00:00+00:00,Deccan Chronicle
"As Koshyari and Supriyo Violate Their Oaths With Impunity, the Grey Areas in the Law Need Fixing - The Wire",https://thewire.in/law/bhagat-singh-koshyari-babul-supriyo-oath-constitution," href=""https://thewire.in/law/bhagat-singh-koshyari-babul-supriyo-oath-constitution"" target=""_blank"">As Koshyari and Supriyo Violate Their Oaths With Impunity, the Grey Areas in the Law Need Fixing</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Wire</font",2020-10-17 07:00:00+00:00,The Wire
India: Contempt Conviction Threatens Free Speech - Human Rights Watch,https://www.hrw.org/news/2020/08/19/india-contempt-conviction-threatens-free-speech," href=""https://www.hrw.org/news/2020/08/19/india-contempt-conviction-threatens-free-speech"" target=""_blank"">India: Contempt Conviction Threatens Free Speech</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Human Rights Watch</font",2020-08-19 07:00:00+00:00,Human Rights Watch
Bollywood drugs case: Can the police take away your phone even if you are not an accused? - The Indian Express,https://indianexpress.com/article/explained/explained-can-the-police-seize-your-phone-even-if-you-are-not-an-accused-in-the-case-6632846/," href=""https://indianexpress.com/article/explained/explained-can-the-police-seize-your-phone-even-if-you-are-not-an-accused-in-the-case-6632846/"" target=""_blank"">Bollywood drugs case: Can the police take away your phone even if you are not an accused?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Indian Express</font",2020-10-07 07:00:00+00:00,The Indian Express
Court says Epstein’s ex-girlfriend Ghislaine Maxwell’s testimony can be public - The Indian Express,https://indianexpress.com/article/world/court-says-epsteins-ex-girlfriend-ghislaine-maxwells-testimony-can-be-public-6800836/," href=""https://indianexpress.com/article/world/court-says-epsteins-ex-girlfriend-ghislaine-maxwells-testimony-can-be-public-6800836/"" target=""_blank"">Court says Epstein’s ex-girlfriend Ghislaine Maxwell’s testimony can be public</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Indian Express</font",2020-10-20 05:23:47+00:00,The Indian Express
‘The Trial of the Chicago 7’: What to Know - The New York Times,https://www.nytimes.com/2020/10/16/movies/chicago-7-trial.html," href=""https://www.nytimes.com/2020/10/16/movies/chicago-7-trial.html"" target=""_blank"">‘The Trial of the Chicago 7’: What to Know</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New York Times</font",2020-10-16 07:00:00+00:00,The New York Times
"What Does the Bollywood Suit Against Republic, Times Now Say? - The Quint",https://www.thequint.com/news/law/bollywood-suit-republic-times-now-details-defamation-privacy-fair-trial-programme-code-violations," href=""https://www.thequint.com/news/law/bollywood-suit-republic-times-now-details-defamation-privacy-fair-trial-programme-code-violations"" target=""_blank"">What Does the Bollywood Suit Against Republic, Times Now Say?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Quint</font",2020-10-14 07:00:00+00:00,The Quint
Uma Bharati: ‘Prefer to Hang Than Seek Bail’ in Babri Masjid Case - The Quint,https://www.thequint.com/news/india/uma-bharati-prefer-to-hang-than-seek-bail-in-babri-masjid-case," href=""https://www.thequint.com/news/india/uma-bharati-prefer-to-hang-than-seek-bail-in-babri-masjid-case"" target=""_blank"">Uma Bharati: ‘Prefer to Hang Than Seek Bail’ in Babri Masjid Case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Quint</font",2020-09-30 05:04:20+00:00,The Quint
Moving in Defense of Global Press Freedom - BORGEN - Borgen Project,https://www.borgenmagazine.com/moving-in-defense-of-global-press-freedom/," href=""https://www.borgenmagazine.com/moving-in-defense-of-global-press-freedom/"" target=""_blank"">Moving in Defense of Global Press Freedom - BORGEN</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Borgen Project</font",2020-10-21 21:50:00+00:00,Borgen Project
Ex-music teacher with dementia releases charity single inspired by four notes - Evening Standard,https://www.standard.co.uk/news/uk/paul-harvey-releases-single-dementia-four-notes-a4572975.html," href=""https://www.standard.co.uk/news/uk/paul-harvey-releases-single-dementia-four-notes-a4572975.html"" target=""_blank"">Ex-music teacher with dementia releases charity single inspired by four notes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Evening Standard</font",2020-10-26 14:47:00+00:00,Evening Standard
Blogger Asad Noor a fly in bonnet for Dhaka-Delhi - Northeast Now,https://nenow.in/neighbour/bangladesh/blogger-asad-noor-a-fly-in-bonnet-for-dhaka-delhi.html," href=""https://nenow.in/neighbour/bangladesh/blogger-asad-noor-a-fly-in-bonnet-for-dhaka-delhi.html"" target=""_blank"">Blogger Asad Noor a fly in bonnet for Dhaka-Delhi</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Northeast Now</font",2020-10-01 07:00:00+00:00,Northeast Now
"Huma Qureshi says 'everyone owes Rhea Chakraborty an apology', lauds Richa Chadha on defamation case - PINKVILLA",https://www.pinkvilla.com/entertainment/news/huma-qureshi-says-everyone-owes-rhea-chakraborty-apology-lauds-richa-chadha-defamation-case-567078," href=""https://www.pinkvilla.com/entertainment/news/huma-qureshi-says-everyone-owes-rhea-chakraborty-apology-lauds-richa-chadha-defamation-case-567078"" target=""_blank"">Huma Qureshi says 'everyone owes Rhea Chakraborty an apology', lauds Richa Chadha on defamation case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PINKVILLA</font",2020-10-08 07:00:00+00:00,PINKVILLA
Secret Proceedings in UK Delaying Mallya’s Extradition: Govt to SC - The Quint,https://www.thequint.com/news/india/secret-proceedings-in-uk-on-mallya-delaying-extradition-centre-to-sc," href=""https://www.thequint.com/news/india/secret-proceedings-in-uk-on-mallya-delaying-extradition-centre-to-sc"" target=""_blank"">Secret Proceedings in UK Delaying Mallya’s Extradition: Govt to SC</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Quint</font",2020-10-05 11:31:34+00:00,The Quint
"“Will fight back,” Rhea Chakraborty to Take Legal Action Against Media Agencies - SheThePeople",https://www.shethepeople.tv/news/no-evidence-against-rhea-chakraborty-sue-media-agencies/," href=""https://www.shethepeople.tv/news/no-evidence-against-rhea-chakraborty-sue-media-agencies/"" target=""_blank"">“Will fight back,” Rhea Chakraborty to Take Legal Action Against Media Agencies</a>&nbsp;&nbsp;<font color=""#6f6f6f"">SheThePeople</font",2020-10-10 07:00:00+00:00,SheThePeople
Elite Models ex-boss investigated over rape allegations - TRT World,https://www.trtworld.com/art-culture/elite-models-ex-boss-investigated-over-rape-allegations-40118," href=""https://www.trtworld.com/art-culture/elite-models-ex-boss-investigated-over-rape-allegations-40118"" target=""_blank"">Elite Models ex-boss investigated over rape allegations</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TRT World</font",2020-09-28 07:00:00+00:00,TRT World
"After Bajaj, Parle Speaks Out Against ‘Toxic Content’ on TV News - The Quint",https://www.thequint.com/news/india/parle-g-and-bajaj-to-stop-advertising-in-toxic-news-channels," href=""https://www.thequint.com/news/india/parle-g-and-bajaj-to-stop-advertising-in-toxic-news-channels"" target=""_blank"">After Bajaj, Parle Speaks Out Against ‘Toxic Content’ on TV News</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Quint</font",2020-10-12 07:00:00+00:00,The Quint
Ghislaine Maxwell urges US appeals court to keep damaging deposition secret - The Indian Express,https://indianexpress.com/article/world/ghislaine-maxwell-urges-us-appeals-court-to-keep-damaging-deposition-secret-6724231/," href=""https://indianexpress.com/article/world/ghislaine-maxwell-urges-us-appeals-court-to-keep-damaging-deposition-secret-6724231/"" target=""_blank"">Ghislaine Maxwell urges US appeals court to keep damaging deposition secret</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Indian Express</font",2020-10-14 07:00:00+00:00,The Indian Express
"Sony PS5 India Price: Rs 39,990 for Digital, Rs 49,990 for Regular - The Quint",https://www.thequint.com/tech-and-auto/sony-ps5-india-price-rs-39990-for-digital-rs-49990-for-regular," href=""https://www.thequint.com/tech-and-auto/sony-ps5-india-price-rs-39990-for-digital-rs-49990-for-regular"" target=""_blank"">Sony PS5 India Price: Rs 39,990 for Digital, Rs 49,990 for Regular</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Quint</font",2020-10-19 07:00:00+00:00,The Quint
India's top court lets off lawyer who criticized judiciary - Associated Press,https://apnews.com/dd04cb4824af768e081610d9e508c3ef," href=""https://apnews.com/dd04cb4824af768e081610d9e508c3ef"" target=""_blank"">India's top court lets off lawyer who criticized judiciary</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Associated Press</font",2020-08-31 07:00:00+00:00,Associated Press
"The Twitter Effect - Litigation, Mediation & Arbitration - India - Mondaq News Alerts",https://www.mondaq.com/india/libel-defamation/980010/the-twitter-effect," href=""https://www.mondaq.com/india/libel-defamation/980010/the-twitter-effect"" target=""_blank"">The Twitter Effect - Litigation, Mediation & Arbitration - India</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mondaq News Alerts</font",2020-08-27 07:00:00+00:00,Mondaq News Alerts
Fundamental right of freedom of speech cannot be applied arbitrarily: Justice Madan Lokur - National Herald,https://www.nationalheraldindia.com/india/fundamental-right-of-freedom-of-speech-cannot-be-applied-arbitrarily-justice-madan-lokur," href=""https://www.nationalheraldindia.com/india/fundamental-right-of-freedom-of-speech-cannot-be-applied-arbitrarily-justice-madan-lokur"" target=""_blank"">Fundamental right of freedom of speech cannot be applied arbitrarily: Justice Madan Lokur</a>&nbsp;&nbsp;<font color=""#6f6f6f"">National Herald</font",2020-10-12 07:00:00+00:00,National Herald
"Revisiting Borat: Still a laugh-out-loud, hilariously offensive film - The Indian Express",https://indianexpress.com/article/entertainment/hollywood/revisiting-borat-before-the-sequel-6789154/," href=""https://indianexpress.com/article/entertainment/hollywood/revisiting-borat-before-the-sequel-6789154/"" target=""_blank"">Revisiting Borat: Still a laugh-out-loud, hilariously offensive film</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Indian Express</font",2020-10-22 12:43:42+00:00,The Indian Express
"Why is it Important to Preserve and Protect our Freedom of Speech, Expression and Right to Protest - The Leaflet",https://www.theleaflet.in/why-is-it-important-to-preserve-and-protect-our-freedom-of-speech-expression-and-right-to-protest/," href=""https://www.theleaflet.in/why-is-it-important-to-preserve-and-protect-our-freedom-of-speech-expression-and-right-to-protest/"" target=""_blank"">Why is it Important to Preserve and Protect our Freedom of Speech, Expression and Right to Protest</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Leaflet</font",2020-10-15 07:00:00+00:00,The Leaflet
Final Arguments On MJ Akbar's Defamation Case To Be Resumed On September 8 - NDTV,https://www.ndtv.com/india-news/final-arguments-on-mj-akbars-defamation-case-to-be-resumed-on-september-8-2290974," href=""https://www.ndtv.com/india-news/final-arguments-on-mj-akbars-defamation-case-to-be-resumed-on-september-8-2290974"" target=""_blank"">Final Arguments On MJ Akbar's Defamation Case To Be Resumed On September 8</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NDTV</font",2020-09-08 07:00:00+00:00,NDTV
What is criticism and what is contempt? - The Hindu,https://www.thehindu.com/opinion/op-ed/what-is-criticism-and-what-is-contempt/article32378502.ece," href=""https://www.thehindu.com/opinion/op-ed/what-is-criticism-and-what-is-contempt/article32378502.ece"" target=""_blank"">What is criticism and what is contempt?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font",2020-08-18 07:00:00+00:00,The Hindu
US officials reportedly targeted by sonic attacks in America on at least three occasions - The Independent,https://www.independent.co.uk/news/world/americas/us-politics/us-officials-sonic-attacks-america-havana-syndrome-symptoms-b1208414.html," href=""https://www.independent.co.uk/news/world/americas/us-politics/us-officials-sonic-attacks-america-havana-syndrome-symptoms-b1208414.html"" target=""_blank"">US officials reportedly targeted by sonic attacks in America on at least three occasions</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Independent</font",2020-10-21 20:29:00+00:00,The Independent
Trump's former national security adviser says America's enemies will try to exploit tax revelations - The Independent,https://www.independent.co.uk/news/world/americas/trump-adviser-hr-mcmaster-america-adversaries-exploit-tax-revelations-b677480.html," href=""https://www.independent.co.uk/news/world/americas/trump-adviser-hr-mcmaster-america-adversaries-exploit-tax-revelations-b677480.html"" target=""_blank"">Trump's former national security adviser says America's enemies will try to exploit tax revelations</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Independent</font",2020-09-28 07:00:00+00:00,The Independent
"Hathras SP, four other cops suspended over Dalit woman’s gangrape-murder case - National Herald",https://www.nationalheraldindia.com/national/hathras-sp-four-other-cops-suspended-over-dalit-womans-gangrape-murder-case," href=""https://www.nationalheraldindia.com/national/hathras-sp-four-other-cops-suspended-over-dalit-womans-gangrape-murder-case"" target=""_blank"">Hathras SP, four other cops suspended over Dalit woman’s gangrape-murder case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">National Herald</font",2020-10-12 17:49:00+00:00,National Herald
"Self-harm among inmates at record levels, prison watchdog warns - Evening Standard",https://www.standard.co.uk/news/crime/prison-self-harm-watchdog-complaints-a4572316.html," href=""https://www.standard.co.uk/news/crime/prison-self-harm-watchdog-complaints-a4572316.html"" target=""_blank"">Self-harm among inmates at record levels, prison watchdog warns</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Evening Standard</font",2020-10-20 14:20:53+00:00,Evening Standard
"78,524 New COVID-19 Cases Take India’s Tally to Over 68 Lakh - The Quint",https://www.thequint.com/coronavirus/coronavirus-covid-19-cases-death-toll-india-updates-8-october-2020," href=""https://www.thequint.com/coronavirus/coronavirus-covid-19-cases-death-toll-india-updates-8-october-2020"" target=""_blank"">78,524 New COVID-19 Cases Take India’s Tally to Over 68 Lakh</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Quint</font",2020-10-08 04:26:48+00:00,The Quint
Defamation: High Court punishes three scribes - The Hindu,https://www.thehindu.com/news/national/karnataka/defamation-high-court-punishes-three-scribes/article32547553.ece," href=""https://www.thehindu.com/news/national/karnataka/defamation-high-court-punishes-three-scribes/article32547553.ece"" target=""_blank"">Defamation: High Court punishes three scribes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font",2020-09-08 07:00:00+00:00,The Hindu
TRPs or Truth? - Economic and Political Weekly,https://www.epw.in/journal/2020/42/letters/trps-or-truth.html," href=""https://www.epw.in/journal/2020/42/letters/trps-or-truth.html"" target=""_blank"">TRPs or Truth?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Economic and Political Weekly</font",2020-10-17 07:00:00+00:00,Economic and Political Weekly
Just Couldn’t Do Ordinary Stuff When MS Dhoni Was Around: Karthik - The Quint,https://www.thequint.com/sports/sports-buzz/could-not-do-ordinary-stuff-to-be-picked-with-dhoni-around-says-dinesh-karthik," href=""https://www.thequint.com/sports/sports-buzz/could-not-do-ordinary-stuff-to-be-picked-with-dhoni-around-says-dinesh-karthik"" target=""_blank"">Just Couldn’t Do Ordinary Stuff When MS Dhoni Was Around: Karthik</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Quint</font",2020-10-19 12:08:25+00:00,The Quint
