title,link,description,date,source
Assam: Anti-corruption police arrests officer for accepting bribe - India Today,https://www.indiatoday.in/india/story/assam-anti-corruption-police-arrests-officer-for-accepting-bribe-1623935-2019-11-30," href=""https://www.indiatoday.in/india/story/assam-anti-corruption-police-arrests-officer-for-accepting-bribe-1623935-2019-11-30"" target=""_blank"">Assam: Anti-corruption police arrests officer for accepting bribe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India Today</font",2019-11-30 08:00:00+00:00,India Today
Japan MP arrested on suspicion of taking casino bribe - BBC News,https://www.bbc.com/news/world-asia-50910407," href=""https://www.bbc.com/news/world-asia-50910407"" target=""_blank"">Japan MP arrested on suspicion of taking casino bribe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBC News</font",2019-12-25 08:00:00+00:00,BBC News
Two cops arrested for demanding bribes - Mumbai Mirror,https://mumbaimirror.indiatimes.com/mumbai/crime/two-cops-arrested-for-demanding-bribes/articleshow/73365364.cms," href=""https://mumbaimirror.indiatimes.com/mumbai/crime/two-cops-arrested-for-demanding-bribes/articleshow/73365364.cms"" target=""_blank"">Two cops arrested for demanding bribes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mumbai Mirror</font",2020-01-19 08:00:00+00:00,Mumbai Mirror
CBI arrests Ludhiana Revenue Intelligence ADG in bribery case - The Tribune,https://www.tribuneindia.com/news/punjab/cbi-arrests-ludhiana-revenue-intelligence-adg-in-bribery-case-20106," href=""https://www.tribuneindia.com/news/punjab/cbi-arrests-ludhiana-revenue-intelligence-adg-in-bribery-case-20106"" target=""_blank"">CBI arrests Ludhiana Revenue Intelligence ADG in bribery case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Tribune</font",2020-01-01 08:00:00+00:00,The Tribune
CBI arrests NCLT-appointed insolvency resolution professional in Rs 3.5-lakh bribery case - Outlook India,https://www.outlookindia.com/newsscroll/cbi-arrests-ncltappointed-insolvency-resolution-professional-in-rs-35lakh-bribery-case/1707373," href=""https://www.outlookindia.com/newsscroll/cbi-arrests-ncltappointed-insolvency-resolution-professional-in-rs-35lakh-bribery-case/1707373"" target=""_blank"">CBI arrests NCLT-appointed insolvency resolution professional in Rs 3.5-lakh bribery case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Outlook India</font",2020-01-13 08:00:00+00:00,Outlook India
CBI’s latest catch — 2 UP govt officials who ‘demanded Rs 100 bribe’ - ThePrint,https://theprint.in/india/cbis-latest-catch-2-up-govt-officials-who-demanded-rs-100-bribe/329723/," href=""https://theprint.in/india/cbis-latest-catch-2-up-govt-officials-who-demanded-rs-100-bribe/329723/"" target=""_blank"">CBI’s latest catch — 2 UP govt officials who ‘demanded Rs 100 bribe’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ThePrint</font",2019-12-04 08:00:00+00:00,ThePrint
Mexico Ex-Security Chief Arrested by U.S. on Drugs-Linked Bribery Charge - The Wall Street Journal,https://www.wsj.com/articles/mexico-ex-security-chief-arrested-by-u-s-on-drugs-linked-bribery-charge-11576002251," href=""https://www.wsj.com/articles/mexico-ex-security-chief-arrested-by-u-s-on-drugs-linked-bribery-charge-11576002251"" target=""_blank"">Mexico Ex-Security Chief Arrested by U.S. on Drugs-Linked Bribery Charge</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Wall Street Journal</font",2019-12-10 08:00:00+00:00,The Wall Street Journal
Anti-Corruption Bureau arrests excise officer for bribery - Times of India,https://timesofindia.indiatimes.com/city/jaipur/acb-arrests-excise-officer-for-bribery/articleshow/72463667.cms," href=""https://timesofindia.indiatimes.com/city/jaipur/acb-arrests-excise-officer-for-bribery/articleshow/72463667.cms"" target=""_blank"">Anti-Corruption Bureau arrests excise officer for bribery</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2019-12-11 08:00:00+00:00,Times of India
"Mayor of Muncie, Indiana, indicted for allegedly accepting $5,000 bribe - CNN",https://www.cnn.com/2019/11/18/us/muncie-indiana-mayor-arrest/index.html," href=""https://www.cnn.com/2019/11/18/us/muncie-indiana-mayor-arrest/index.html"" target=""_blank"">Mayor of Muncie, Indiana, indicted for allegedly accepting $5,000 bribe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font",2019-11-18 08:00:00+00:00,CNN
Two tax assistant officers arrested for accepting bribe from hotelier - The Hindu,https://www.thehindu.com/news/cities/mumbai/two-tax-assistant-officers-arrested-for-accepting-bribe-from-hotelier/article30362984.ece," href=""https://www.thehindu.com/news/cities/mumbai/two-tax-assistant-officers-arrested-for-accepting-bribe-from-hotelier/article30362984.ece"" target=""_blank"">Two tax assistant officers arrested for accepting bribe from hotelier</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font",2019-12-21 08:00:00+00:00,The Hindu
