title,link,description,date,source
7 politicians with corruption charges CBI and ED won’t raid - ThePrint,https://theprint.in/opinion/7-politicians-with-corruption-charges-cbi-and-ed-wont-raid/280173/," href=""https://theprint.in/opinion/7-politicians-with-corruption-charges-cbi-and-ed-wont-raid/280173/"" target=""_blank"">7 politicians with corruption charges CBI and ED won’t raid</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ThePrint</font",2019-08-22 07:00:00+00:00,ThePrint
India reporter fears for life after exposing corruption - Aljazeera.com,https://www.aljazeera.com/news/2019/9/4/india-reporter-fears-for-life-after-exposing-corruption," href=""https://www.aljazeera.com/news/2019/9/4/india-reporter-fears-for-life-after-exposing-corruption"" target=""_blank"">India reporter fears for life after exposing corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Aljazeera.com</font",2019-09-04 07:00:00+00:00,Aljazeera.com
"CBI charges Chidambaram with forgery, corruption and cheating - Economic Times",https://economictimes.indiatimes.com/news/politics-and-nation/cbi-charges-chidambaram-with-forgery-corruption-and-cheating/articleshow/71658112.cms," href=""https://economictimes.indiatimes.com/news/politics-and-nation/cbi-charges-chidambaram-with-forgery-corruption-and-cheating/articleshow/71658112.cms"" target=""_blank"">CBI charges Chidambaram with forgery, corruption and cheating</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Economic Times</font",2019-10-19 07:00:00+00:00,Economic Times
Ganguly vows 'corruption-free' BCCI after becoming president - Yahoo Sports,https://sports.yahoo.com/ganguly-elected-head-indias-troubled-cricket-board-085236533--spt.html," href=""https://sports.yahoo.com/ganguly-elected-head-indias-troubled-cricket-board-085236533--spt.html"" target=""_blank"">Ganguly vows 'corruption-free' BCCI after becoming president</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Sports</font",2019-10-23 07:00:00+00:00,Yahoo Sports
The Indian government’s anti-corruption campaign revs up - The Economist,https://www.economist.com/asia/2019/08/29/the-indian-governments-anti-corruption-campaign-revs-up," href=""https://www.economist.com/asia/2019/08/29/the-indian-governments-anti-corruption-campaign-revs-up"" target=""_blank"">The Indian government’s anti-corruption campaign revs up</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economist</font",2019-08-29 07:00:00+00:00,The Economist
Pilatus allowed to resume activity in India despite corruption probe - swissinfo.ch,https://www.swissinfo.ch/eng/pilatus-allowed-to-resume-activity-in-india-despite-corruption-probe/45291004," href=""https://www.swissinfo.ch/eng/pilatus-allowed-to-resume-activity-in-india-despite-corruption-probe/45291004"" target=""_blank"">Pilatus allowed to resume activity in India despite corruption probe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">swissinfo.ch</font",2019-10-11 07:00:00+00:00,swissinfo.ch
South Africa’s Gupta brothers sanctioned by US over 'corruption' - BBC News,https://www.bbc.com/news/world-africa-50003150," href=""https://www.bbc.com/news/world-africa-50003150"" target=""_blank"">South Africa’s Gupta brothers sanctioned by US over 'corruption'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBC News</font",2019-10-10 07:00:00+00:00,BBC News
"Congress` saga of scams: Rs 48,20,69,00,00,000 public money looted in 70 years - Zee News",https://zeenews.india.com/india/congress-saga-of-scams-rs-4820690000000-public-money-looted-in-70-years-2229289.html," href=""https://zeenews.india.com/india/congress-saga-of-scams-rs-4820690000000-public-money-looted-in-70-years-2229289.html"" target=""_blank"">Congress` saga of scams: Rs 48,20,69,00,00,000 public money looted in 70 years</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Zee News</font",2019-08-22 07:00:00+00:00,Zee News
"Corporate Crime update - October 2019 | India, Korea & South East Asia - Lexology",https://www.lexology.com/library/detail.aspx?g=ae73604f-bc97-415e-b003-39e81de07429," href=""https://www.lexology.com/library/detail.aspx?g=ae73604f-bc97-415e-b003-39e81de07429"" target=""_blank"">Corporate Crime update - October 2019 | India, Korea & South East Asia</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lexology</font",2019-10-10 07:00:00+00:00,Lexology
BCCI joint-secretary elect Jayesh George accused of corruption by some Kerala Cricket members - Scroll.in,https://scroll.in/field/940946/bcci-joint-secretary-elect-jayesh-george-accused-of-corruption-by-some-kerala-cricket-members," href=""https://scroll.in/field/940946/bcci-joint-secretary-elect-jayesh-george-accused-of-corruption-by-some-kerala-cricket-members"" target=""_blank"">BCCI joint-secretary elect Jayesh George accused of corruption by some Kerala Cricket members</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Scroll.in</font",2019-10-18 07:00:00+00:00,Scroll.in
