title,link,description,date,source
‘Morris Coin’ Ponzi Scheme Busted: 36-Year-Old Man Arrested in India - Finance Magnates,https://www.financemagnates.com/cryptocurrency/news/morris-coin-ponzi-scheme-busted-36-year-old-man-arrested-in-india/," href=""https://www.financemagnates.com/cryptocurrency/news/morris-coin-ponzi-scheme-busted-36-year-old-man-arrested-in-india/"" target=""_blank"">‘Morris Coin’ Ponzi Scheme Busted: 36-Year-Old Man Arrested in India</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Finance Magnates</font",2020-10-05 07:00:00+00:00,Finance Magnates
31 duped of Rs 2.4 lakh in insurance fraud - The Tribune India,https://www.tribuneindia.com/news/haryana/31-duped-of-rs-2-4-lakh-in-insurance-fraud-161544," href=""https://www.tribuneindia.com/news/haryana/31-duped-of-rs-2-4-lakh-in-insurance-fraud-161544"" target=""_blank"">31 duped of Rs 2.4 lakh in insurance fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Tribune India</font",2020-10-27 01:58:00+00:00,The Tribune India
"Cop, brother of Assam Chief Secy arrested in police recruitment scam - Hindustan Times",https://www.hindustantimes.com/india-news/ips-officer-brother-of-assam-chief-secy-arrested-in-police-recruitment-scam/story-kHVWhwYeu3JPBJLv3vYpKI.html," href=""https://www.hindustantimes.com/india-news/ips-officer-brother-of-assam-chief-secy-arrested-in-police-recruitment-scam/story-kHVWhwYeu3JPBJLv3vYpKI.html"" target=""_blank"">Cop, brother of Assam Chief Secy arrested in police recruitment scam</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font",2020-10-15 07:00:00+00:00,Hindustan Times
‘Arnab Goswami not a special person’: Sibal opposes interim protection to Republic TV chief in TRP scam case - National Herald,https://www.nationalheraldindia.com/india/arnab-goswami-not-a-special-person-sibal-opposes-interim-protection-to-republic-tv-chief-in-trp-scam-case," href=""https://www.nationalheraldindia.com/india/arnab-goswami-not-a-special-person-sibal-opposes-interim-protection-to-republic-tv-chief-in-trp-scam-case"" target=""_blank"">‘Arnab Goswami not a special person’: Sibal opposes interim protection to Republic TV chief in TRP scam case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">National Herald</font",2020-10-19 00:58:42+00:00,National Herald
"NGO director arrested, Srinagar MC officials booked on ‘fraud’ charges - Hindustan Times",https://www.hindustantimes.com/cities/ngo-director-arrested-srinagar-mc-officials-booked-on-fraud-charges/story-1RY9A2i7PWyjhaLGT4XGxK.html," href=""https://www.hindustantimes.com/cities/ngo-director-arrested-srinagar-mc-officials-booked-on-fraud-charges/story-1RY9A2i7PWyjhaLGT4XGxK.html"" target=""_blank"">NGO director arrested, Srinagar MC officials booked on ‘fraud’ charges</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font",2020-10-22 16:45:46+00:00,Hindustan Times
"Withdraw TRP fraud case referred to CBI, NBA asks govt - The Indian Express",https://indianexpress.com/article/india/trp-manipulation-case-news-broadcasters-association-urges-govt-to-withdraw-cbi-probe-6871450/," href=""https://indianexpress.com/article/india/trp-manipulation-case-news-broadcasters-association-urges-govt-to-withdraw-cbi-probe-6871450/"" target=""_blank"">Withdraw TRP fraud case referred to CBI, NBA asks govt</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Indian Express</font",2020-10-25 19:56:43+00:00,The Indian Express
"Cyber frauds exploit loophole in e-commerce firm website to dupe buyers, arrested - Outlook India",https://www.outlookindia.com/newsscroll/cyber-frauds-exploit-loophole-in-ecommerce-firm-website-to-dupe-buyers-arrested/1954647," href=""https://www.outlookindia.com/newsscroll/cyber-frauds-exploit-loophole-in-ecommerce-firm-website-to-dupe-buyers-arrested/1954647"" target=""_blank"">Cyber frauds exploit loophole in e-commerce firm website to dupe buyers, arrested</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Outlook India</font",2020-10-13 07:00:00+00:00,Outlook India
Three arrested for transferring Rs 35 lakh in SIM card fraud - Times of India,https://timesofindia.indiatimes.com/city/hyderabad/three-arrested-for-transferring-rs-35-lakh-in-sim-card-fraud/articleshow/78725706.cms," href=""https://timesofindia.indiatimes.com/city/hyderabad/three-arrested-for-transferring-rs-35-lakh-in-sim-card-fraud/articleshow/78725706.cms"" target=""_blank"">Three arrested for transferring Rs 35 lakh in SIM card fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-10-17 22:39:00+00:00,Times of India
"TRP scam: Money flow from channels to key suspect was monthly, say Mumbai cops - Times of India",https://timesofindia.indiatimes.com/india/cops-cash-went-monthly-from-channels-to-trp-suspect/articleshow/78739920.cms," href=""https://timesofindia.indiatimes.com/india/cops-cash-went-monthly-from-channels-to-trp-suspect/articleshow/78739920.cms"" target=""_blank"">TRP scam: Money flow from channels to key suspect was monthly, say Mumbai cops</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font",2020-10-19 07:00:00+00:00,Times of India
"India's most wanted man may 'not ever stand trial' there because he is depressed, court hears - Telegraph.co.uk",https://www.telegraph.co.uk/news/2020/10/26/indias-wanted-man-may-not-ever-stand-trial-depressed-court-hears/," href=""https://www.telegraph.co.uk/news/2020/10/26/indias-wanted-man-may-not-ever-stand-trial-depressed-court-hears/"" target=""_blank"">India's most wanted man may 'not ever stand trial' there because he is depressed, court hears</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Telegraph.co.uk</font",2020-10-26 19:49:00+00:00,Telegraph.co.uk
